user_id,group,signup_date,signup_day,activated_30d,time_to_activate_days,session_count
T-02274,treatment,2026-01-31,25,1,1.0,8
T-02275,treatment,2026-01-28,22,0,,1
T-02276,treatment,2026-01-15,9,0,,3
T-02277,treatment,2026-01-07,1,0,,2
T-02278,treatment,2026-01-10,4,0,,3
T-02279,treatment,2026-01-13,7,0,,2
T-02280,treatment,2026-01-11,5,1,9.0,15
T-02281,treatment,2026-01-11,5,0,,1
T-02282,treatment,2026-01-06,0,1,19.0,9
T-02283,treatment,2026-01-21,15,1,1.0,8
T-02284,treatment,2026-01-23,17,1,2.0,8
T-02285,treatment,2026-01-08,2,0,,2
T-02286,treatment,2026-01-12,6,0,,3
T-02287,treatment,2026-01-17,11,1,1.0,11
T-02288,treatment,2026-01-15,9,0,,5
T-02289,treatment,2026-01-27,21,1,17.0,13
T-02290,treatment,2026-01-26,20,0,,1
T-02291,treatment,2026-01-30,24,1,16.0,16
T-02292,treatment,2026-01-15,9,1,6.0,9
T-02293,treatment,2026-01-28,22,0,,3
T-02294,treatment,2026-01-14,8,1,9.0,11
T-02295,treatment,2026-02-01,26,0,,4
T-02296,treatment,2026-01-16,10,0,,3
T-02297,treatment,2026-01-24,18,1,13.0,11
T-02298,treatment,2026-02-01,26,0,,4
T-02299,treatment,2026-01-13,7,0,,7
T-02300,treatment,2026-02-02,27,0,,4
T-02301,treatment,2026-01-30,24,0,,1
T-02302,treatment,2026-01-23,17,0,,3
T-02303,treatment,2026-01-09,3,0,,4
T-02304,treatment,2026-01-07,1,0,,3
T-02305,treatment,2026-01-18,12,0,,3
T-02306,treatment,2026-01-28,22,1,6.0,13
T-02307,treatment,2026-01-19,13,1,11.0,13
T-02308,treatment,2026-01-25,19,0,,5
T-02309,treatment,2026-02-02,27,1,9.0,16
T-02310,treatment,2026-01-27,21,1,6.0,9
T-02311,treatment,2026-01-29,23,0,,5
T-02312,treatment,2026-01-20,14,1,19.0,7
T-02313,treatment,2026-01-18,12,0,,1
T-02314,treatment,2026-01-11,5,1,10.0,10
T-02315,treatment,2026-01-25,19,1,22.0,8
T-02316,treatment,2026-01-11,5,1,2.0,9
T-02317,treatment,2026-01-06,0,0,,2
T-02318,treatment,2026-01-20,14,0,,2
T-02319,treatment,2026-01-11,5,0,,3
T-02320,treatment,2026-02-01,26,0,,2
T-02321,treatment,2026-01-20,14,0,,3
T-02322,treatment,2026-01-20,14,0,,4
T-02323,treatment,2026-01-19,13,0,,5
T-02324,treatment,2026-01-15,9,0,,3
T-02325,treatment,2026-02-01,26,0,,2
T-02326,treatment,2026-01-13,7,0,,1
T-02327,treatment,2026-01-09,3,0,,2
T-02328,treatment,2026-01-30,24,0,,5
T-02329,treatment,2026-01-27,21,0,,4
T-02330,treatment,2026-01-11,5,1,9.0,13
T-02331,treatment,2026-01-25,19,1,1.0,10
T-02332,treatment,2026-01-29,23,0,,2
T-02333,treatment,2026-01-26,20,0,,5
T-02334,treatment,2026-02-02,27,1,9.0,11
T-02335,treatment,2026-01-22,16,1,1.0,17
T-02336,treatment,2026-01-28,22,0,,5
T-02337,treatment,2026-01-29,23,0,,3
T-02338,treatment,2026-01-27,21,0,,3
T-02339,treatment,2026-01-12,6,0,,4
T-02340,treatment,2026-01-17,11,1,2.0,15
T-02341,treatment,2026-01-28,22,0,,2
T-02342,treatment,2026-01-09,3,1,1.0,7
T-02343,treatment,2026-01-19,13,0,,4
T-02344,treatment,2026-01-09,3,0,,4
T-02345,treatment,2026-01-21,15,0,,4
T-02346,treatment,2026-02-02,27,0,,7
T-02347,treatment,2026-01-06,0,0,,5
T-02348,treatment,2026-01-23,17,0,,4
T-02349,treatment,2026-01-24,18,0,,5
T-02350,treatment,2026-01-26,20,0,,3
T-02351,treatment,2026-01-15,9,0,,2
T-02352,treatment,2026-01-30,24,1,3.0,9
T-02353,treatment,2026-01-10,4,1,8.0,9
T-02354,treatment,2026-01-18,12,0,,5
T-02355,treatment,2026-01-11,5,0,,3
T-02356,treatment,2026-01-28,22,1,1.0,11
T-02357,treatment,2026-01-09,3,1,17.0,11
T-02358,treatment,2026-01-21,15,0,,2
T-02359,treatment,2026-01-13,7,0,,2
T-02360,treatment,2026-01-21,15,0,,5
T-02361,treatment,2026-01-16,10,0,,5
T-02362,treatment,2026-01-27,21,0,,1
T-02363,treatment,2026-02-01,26,1,4.0,14
T-02364,treatment,2026-01-06,0,0,,2
T-02365,treatment,2026-01-27,21,0,,4
T-02366,treatment,2026-01-23,17,1,4.0,12
T-02367,treatment,2026-01-09,3,0,,2
T-02368,treatment,2026-01-16,10,1,1.0,14
T-02369,treatment,2026-01-25,19,1,12.0,11
T-02370,treatment,2026-01-15,9,0,,1
T-02371,treatment,2026-01-21,15,0,,1
T-02372,treatment,2026-01-15,9,0,,4
T-02373,treatment,2026-01-10,4,1,6.0,11
T-02374,treatment,2026-01-31,25,0,,2
T-02375,treatment,2026-02-02,27,0,,3
T-02376,treatment,2026-01-23,17,1,1.0,10
T-02377,treatment,2026-01-27,21,1,20.0,19
T-02378,treatment,2026-01-16,10,0,,1
T-02379,treatment,2026-01-08,2,1,5.0,10
T-02380,treatment,2026-01-14,8,0,,3
T-02381,treatment,2026-01-20,14,1,12.0,9
T-02382,treatment,2026-01-27,21,1,7.0,13
T-02383,treatment,2026-01-24,18,0,,3
T-02384,treatment,2026-01-24,18,1,7.0,16
T-02385,treatment,2026-01-10,4,1,1.0,15
T-02386,treatment,2026-01-11,5,1,3.0,10
T-02387,treatment,2026-01-09,3,1,3.0,11
T-02388,treatment,2026-01-17,11,0,,5
T-02389,treatment,2026-01-10,4,0,,5
T-02390,treatment,2026-01-08,2,0,,6
T-02391,treatment,2026-01-15,9,1,1.0,14
T-02392,treatment,2026-01-18,12,0,,5
T-02393,treatment,2026-01-09,3,1,14.0,19
T-02394,treatment,2026-01-29,23,1,9.0,11
T-02395,treatment,2026-01-13,7,0,,1
T-02396,treatment,2026-01-06,0,0,,2
T-02397,treatment,2026-01-25,19,0,,6
T-02398,treatment,2026-01-07,1,0,,5
T-02399,treatment,2026-01-09,3,1,1.0,8
T-02400,treatment,2026-01-26,20,0,,2
T-02401,treatment,2026-01-06,0,1,11.0,15
T-02402,treatment,2026-02-02,27,0,,3
T-02403,treatment,2026-01-26,20,0,,2
T-02404,treatment,2026-01-12,6,0,,2
T-02405,treatment,2026-01-10,4,1,2.0,15
T-02406,treatment,2026-01-28,22,0,,3
T-02407,treatment,2026-01-18,12,1,11.0,10
T-02408,treatment,2026-01-30,24,0,,2
T-02409,treatment,2026-01-18,12,0,,2
T-02410,treatment,2026-01-13,7,0,,1
T-02411,treatment,2026-01-22,16,0,,3
T-02412,treatment,2026-01-15,9,0,,4
T-02413,treatment,2026-01-15,9,0,,2
T-02414,treatment,2026-01-07,1,0,,3
T-02415,treatment,2026-01-11,5,0,,3
T-02416,treatment,2026-01-26,20,0,,4
T-02417,treatment,2026-01-06,0,0,,2
T-02418,treatment,2026-01-23,17,1,1.0,10
T-02419,treatment,2026-01-08,2,0,,4
T-02420,treatment,2026-01-31,25,0,,5
T-02421,treatment,2026-01-26,20,1,1.0,7
T-02422,treatment,2026-01-12,6,0,,2
T-02423,treatment,2026-01-21,15,0,,6
T-02424,treatment,2026-01-27,21,0,,4
T-02425,treatment,2026-01-08,2,1,4.0,9
T-02426,treatment,2026-01-11,5,0,,3
T-02427,treatment,2026-01-09,3,0,,2
T-02428,treatment,2026-01-21,15,0,,3
T-02429,treatment,2026-01-08,2,0,,2
T-02430,treatment,2026-01-09,3,1,1.0,9
T-02431,treatment,2026-01-16,10,1,12.0,11
T-02432,treatment,2026-01-29,23,0,,2
T-02433,treatment,2026-01-22,16,0,,2
T-02434,treatment,2026-01-24,18,0,,4
T-02435,treatment,2026-01-31,25,1,23.0,9
T-02436,treatment,2026-02-02,27,0,,3
T-02437,treatment,2026-01-13,7,1,1.0,7
T-02438,treatment,2026-02-02,27,0,,3
T-02439,treatment,2026-01-19,13,1,4.0,9
T-02440,treatment,2026-01-31,25,0,,1
T-02441,treatment,2026-01-21,15,0,,1
T-02442,treatment,2026-01-30,24,0,,5
T-02443,treatment,2026-01-24,18,1,1.0,9
T-02444,treatment,2026-01-21,15,0,,2
T-02445,treatment,2026-01-30,24,0,,5
T-02446,treatment,2026-01-15,9,1,13.0,6
T-02447,treatment,2026-01-20,14,1,1.0,8
T-02448,treatment,2026-02-01,26,1,1.0,11
T-02449,treatment,2026-01-31,25,0,,4
T-02450,treatment,2026-01-09,3,1,1.0,12
T-02451,treatment,2026-02-02,27,1,3.0,11
T-02452,treatment,2026-01-09,3,1,3.0,9
T-02453,treatment,2026-01-18,12,1,1.0,12
T-02454,treatment,2026-01-17,11,0,,1
T-02455,treatment,2026-01-20,14,0,,7
T-02456,treatment,2026-01-28,22,0,,5
T-02457,treatment,2026-01-18,12,1,25.0,12
T-02458,treatment,2026-01-11,5,0,,4
T-02459,treatment,2026-01-31,25,0,,3
T-02460,treatment,2026-01-19,13,1,2.0,10
T-02461,treatment,2026-01-08,2,0,,5
T-02462,treatment,2026-01-13,7,1,1.0,10
T-02463,treatment,2026-01-17,11,1,13.0,15
T-02464,treatment,2026-01-19,13,0,,2
T-02465,treatment,2026-01-10,4,1,2.0,9
T-02466,treatment,2026-01-07,1,0,,2
T-02467,treatment,2026-01-15,9,0,,5
T-02468,treatment,2026-01-08,2,1,18.0,10
T-02469,treatment,2026-01-28,22,1,6.0,8
T-02470,treatment,2026-01-15,9,0,,3
T-02471,treatment,2026-01-14,8,0,,2
T-02472,treatment,2026-01-22,16,1,1.0,15
T-02473,treatment,2026-02-02,27,0,,2
T-02474,treatment,2026-01-11,5,0,,4
T-02475,treatment,2026-02-01,26,1,2.0,9
T-02476,treatment,2026-01-14,8,0,,2
T-02477,treatment,2026-01-28,22,0,,4
T-02478,treatment,2026-01-08,2,0,,5
T-02479,treatment,2026-01-12,6,1,4.0,11
T-02480,treatment,2026-01-17,11,0,,3
T-02481,treatment,2026-01-23,17,0,,6
T-02482,treatment,2026-01-15,9,1,13.0,16
T-02483,treatment,2026-01-07,1,0,,2
T-02484,treatment,2026-01-22,16,0,,4
T-02485,treatment,2026-01-08,2,0,,5
T-02486,treatment,2026-01-06,0,1,1.0,12
T-02487,treatment,2026-01-13,7,0,,3
T-02488,treatment,2026-01-18,12,0,,3
T-02489,treatment,2026-01-16,10,0,,3
T-02490,treatment,2026-01-13,7,0,,3
T-02491,treatment,2026-01-25,19,1,4.0,9
T-02492,treatment,2026-01-06,0,0,,4
T-02493,treatment,2026-01-07,1,1,1.0,6
T-02494,treatment,2026-01-23,17,1,2.0,17
T-02495,treatment,2026-01-23,17,1,1.0,11
T-02496,treatment,2026-01-14,8,0,,4
T-02497,treatment,2026-01-12,6,0,,3
T-02498,treatment,2026-01-14,8,1,3.0,10
T-02499,treatment,2026-01-15,9,0,,3
T-02500,treatment,2026-01-31,25,1,16.0,7
T-02501,treatment,2026-01-07,1,0,,4
T-02502,treatment,2026-01-10,4,0,,6
T-02503,treatment,2026-01-22,16,0,,2
T-02504,treatment,2026-01-07,1,0,,4
T-02505,treatment,2026-01-25,19,1,2.0,12
T-02506,treatment,2026-01-15,9,1,11.0,8
T-02507,treatment,2026-01-06,0,1,1.0,12
T-02508,treatment,2026-01-17,11,1,1.0,6
T-02509,treatment,2026-01-29,23,0,,2
T-02510,treatment,2026-01-20,14,0,,2
T-02511,treatment,2026-01-11,5,1,22.0,15
T-02512,treatment,2026-01-19,13,0,,4
T-02513,treatment,2026-01-19,13,1,7.0,8
T-02514,treatment,2026-01-20,14,1,3.0,20
T-02515,treatment,2026-01-06,0,1,4.0,9
T-02516,treatment,2026-01-30,24,1,4.0,11
T-02517,treatment,2026-01-22,16,1,3.0,6
T-02518,treatment,2026-01-16,10,0,,3
T-02519,treatment,2026-01-20,14,0,,3
T-02520,treatment,2026-01-25,19,0,,6
T-02521,treatment,2026-01-21,15,0,,2
T-02522,treatment,2026-01-26,20,1,14.0,8
T-02523,treatment,2026-02-01,26,0,,3
T-02524,treatment,2026-01-14,8,1,1.0,12
T-02525,treatment,2026-01-17,11,0,,3
T-02526,treatment,2026-01-07,1,0,,3
T-02527,treatment,2026-01-20,14,0,,2
T-02528,treatment,2026-02-02,27,1,16.0,10
T-02529,treatment,2026-01-14,8,1,2.0,9
T-02530,treatment,2026-02-02,27,0,,4
T-02531,treatment,2026-01-21,15,1,1.0,11
T-02532,treatment,2026-01-22,16,0,,2
T-02533,treatment,2026-01-25,19,1,3.0,8
T-02534,treatment,2026-02-01,26,0,,3
T-02535,treatment,2026-01-28,22,1,5.0,7
T-02536,treatment,2026-01-09,3,0,,3
T-02537,treatment,2026-01-13,7,0,,3
T-02538,treatment,2026-01-12,6,1,4.0,10
T-02539,treatment,2026-01-11,5,0,,3
T-02540,treatment,2026-01-10,4,1,22.0,12
T-02541,treatment,2026-01-15,9,0,,3
T-02542,treatment,2026-01-08,2,1,2.0,18
T-02543,treatment,2026-01-29,23,0,,3
T-02544,treatment,2026-01-25,19,0,,6
T-02545,treatment,2026-01-29,23,1,1.0,5
T-02546,treatment,2026-01-22,16,0,,2
T-02547,treatment,2026-01-21,15,0,,4
T-02548,treatment,2026-01-16,10,0,,2
T-02549,treatment,2026-01-18,12,1,1.0,9
T-02550,treatment,2026-01-23,17,0,,2
T-02551,treatment,2026-01-19,13,1,9.0,14
T-02552,treatment,2026-01-07,1,1,8.0,10
T-02553,treatment,2026-01-17,11,0,,4
T-02554,treatment,2026-01-27,21,0,,1
T-02555,treatment,2026-01-26,20,0,,1
T-02556,treatment,2026-01-31,25,1,11.0,9
T-02557,treatment,2026-01-15,9,0,,3
T-02558,treatment,2026-01-12,6,0,,2
T-02559,treatment,2026-01-07,1,0,,2
T-02560,treatment,2026-01-30,24,0,,4
T-02561,treatment,2026-01-23,17,0,,5
T-02562,treatment,2026-01-22,16,1,4.0,10
T-02563,treatment,2026-01-21,15,1,7.0,7
T-02564,treatment,2026-01-07,1,0,,2
T-02565,treatment,2026-01-16,10,1,10.0,14
T-02566,treatment,2026-01-24,18,1,3.0,8
T-02567,treatment,2026-01-27,21,0,,5
T-02568,treatment,2026-01-12,6,0,,2
T-02569,treatment,2026-02-01,26,1,7.0,10
T-02570,treatment,2026-01-27,21,1,10.0,16
T-02571,treatment,2026-01-22,16,1,15.0,5
T-02572,treatment,2026-01-20,14,0,,2
T-02573,treatment,2026-01-14,8,0,,2
T-02574,treatment,2026-01-17,11,0,,3
T-02575,treatment,2026-01-13,7,0,,2
T-02576,treatment,2026-02-02,27,0,,3
T-02577,treatment,2026-01-07,1,1,4.0,10
T-02578,treatment,2026-01-22,16,0,,3
T-02579,treatment,2026-01-21,15,0,,4
T-02580,treatment,2026-01-28,22,1,5.0,15
T-02581,treatment,2026-01-21,15,0,,4
T-02582,treatment,2026-01-08,2,0,,1
T-02583,treatment,2026-01-24,18,0,,3
T-02584,treatment,2026-01-21,15,0,,5
T-02585,treatment,2026-01-16,10,1,2.0,12
T-02586,treatment,2026-01-31,25,1,9.0,13
T-02587,treatment,2026-01-14,8,0,,1
T-02588,treatment,2026-01-19,13,1,1.0,14
T-02589,treatment,2026-01-07,1,0,,3
T-02590,treatment,2026-01-18,12,0,,4
T-02591,treatment,2026-01-10,4,0,,3
T-02592,treatment,2026-01-25,19,1,3.0,8
T-02593,treatment,2026-01-19,13,0,,6
T-02594,treatment,2026-01-06,0,0,,8
T-02595,treatment,2026-01-11,5,0,,1
T-02596,treatment,2026-01-27,21,0,,1
T-02597,treatment,2026-01-16,10,1,10.0,14
T-02598,treatment,2026-01-22,16,0,,4
T-02599,treatment,2026-01-28,22,0,,5
T-02600,treatment,2026-01-27,21,1,12.0,10
T-02601,treatment,2026-01-19,13,0,,3
T-02602,treatment,2026-01-19,13,1,3.0,11
T-02603,treatment,2026-01-25,19,0,,1
T-02604,treatment,2026-01-12,6,0,,2
T-02605,treatment,2026-01-24,18,0,,6
T-02606,treatment,2026-01-31,25,1,9.0,11
T-02607,treatment,2026-02-01,26,0,,2
T-02608,treatment,2026-01-27,21,1,6.0,8
T-02609,treatment,2026-01-11,5,1,4.0,12
T-02610,treatment,2026-01-18,12,1,1.0,11
T-02611,treatment,2026-01-15,9,1,15.0,14
T-02612,treatment,2026-01-27,21,0,,4
T-02613,treatment,2026-01-24,18,1,6.0,11
T-02614,treatment,2026-01-15,9,0,,2
T-02615,treatment,2026-01-10,4,1,2.0,13
T-02616,treatment,2026-01-18,12,0,,2
T-02617,treatment,2026-01-22,16,1,4.0,9
T-02618,treatment,2026-01-27,21,1,2.0,17
T-02619,treatment,2026-01-28,22,0,,2
T-02620,treatment,2026-01-10,4,0,,4
T-02621,treatment,2026-01-26,20,1,8.0,13
T-02622,treatment,2026-01-27,21,0,,1
T-02623,treatment,2026-01-12,6,1,1.0,12
T-02624,treatment,2026-01-25,19,0,,3
T-02625,treatment,2026-01-12,6,1,1.0,8
T-02626,treatment,2026-01-20,14,0,,5
T-02627,treatment,2026-01-20,14,1,2.0,8
T-02628,treatment,2026-01-26,20,0,,3
T-02629,treatment,2026-01-28,22,1,2.0,12
T-02630,treatment,2026-01-06,0,0,,4
T-02631,treatment,2026-01-31,25,1,10.0,17
T-02632,treatment,2026-01-17,11,0,,2
T-02633,treatment,2026-01-07,1,1,6.0,7
T-02634,treatment,2026-01-23,17,0,,2
T-02635,treatment,2026-01-20,14,0,,2
T-02636,treatment,2026-01-12,6,1,1.0,11
T-02637,treatment,2026-01-14,8,1,12.0,7
T-02638,treatment,2026-01-28,22,1,2.0,8
T-02639,treatment,2026-02-02,27,0,,4
T-02640,treatment,2026-01-27,21,1,1.0,12
T-02641,treatment,2026-01-08,2,0,,4
T-02642,treatment,2026-01-26,20,0,,2
T-02643,treatment,2026-01-15,9,0,,5
T-02644,treatment,2026-01-07,1,0,,5
T-02645,treatment,2026-01-30,24,0,,7
T-02646,treatment,2026-01-27,21,0,,3
T-02647,treatment,2026-01-30,24,1,1.0,18
T-02648,treatment,2026-01-30,24,0,,4
T-02649,treatment,2026-01-17,11,1,19.0,9
T-02650,treatment,2026-01-12,6,0,,4
T-02651,treatment,2026-01-10,4,0,,1
T-02652,treatment,2026-01-09,3,0,,5
T-02653,treatment,2026-01-06,0,1,1.0,8
T-02654,treatment,2026-01-20,14,0,,4
T-02655,treatment,2026-01-14,8,0,,4
T-02656,treatment,2026-01-11,5,0,,5
T-02657,treatment,2026-01-19,13,0,,2
T-02658,treatment,2026-01-07,1,1,1.0,12
T-02659,treatment,2026-01-17,11,1,13.0,10
T-02660,treatment,2026-01-28,22,0,,4
T-02661,treatment,2026-02-02,27,0,,3
T-02662,treatment,2026-01-11,5,1,1.0,11
T-02663,treatment,2026-01-18,12,0,,6
T-02664,treatment,2026-01-09,3,1,9.0,8
T-02665,treatment,2026-01-27,21,0,,2
T-02666,treatment,2026-01-21,15,0,,2
T-02667,treatment,2026-01-16,10,0,,4
T-02668,treatment,2026-01-11,5,1,8.0,10
T-02669,treatment,2026-01-10,4,0,,2
T-02670,treatment,2026-01-06,0,0,,3
T-02671,treatment,2026-01-24,18,0,,4
T-02672,treatment,2026-01-12,6,0,,1
T-02673,treatment,2026-01-23,17,0,,3
T-02674,treatment,2026-01-15,9,0,,5
T-02675,treatment,2026-01-15,9,1,11.0,14
T-02676,treatment,2026-01-22,16,0,,4
T-02677,treatment,2026-01-29,23,0,,1
T-02678,treatment,2026-01-12,6,1,16.0,12
T-02679,treatment,2026-01-27,21,1,1.0,8
T-02680,treatment,2026-01-31,25,1,4.0,12
T-02681,treatment,2026-01-26,20,1,1.0,7
T-02682,treatment,2026-01-27,21,1,7.0,10
T-02683,treatment,2026-01-06,0,0,,2
T-02684,treatment,2026-01-17,11,1,7.0,9
T-02685,treatment,2026-01-30,24,0,,1
T-02686,treatment,2026-01-22,16,0,,3
T-02687,treatment,2026-01-21,15,0,,2
T-02688,treatment,2026-01-25,19,1,6.0,6
T-02689,treatment,2026-01-20,14,1,21.0,14
T-02690,treatment,2026-01-24,18,1,8.0,8
T-02691,treatment,2026-01-25,19,0,,3
T-02692,treatment,2026-01-22,16,0,,2
T-02693,treatment,2026-01-31,25,1,6.0,17
T-02694,treatment,2026-01-09,3,0,,1
T-02695,treatment,2026-01-09,3,0,,1
T-02696,treatment,2026-01-08,2,0,,5
T-02697,treatment,2026-01-13,7,0,,4
T-02698,treatment,2026-01-28,22,0,,4
T-02699,treatment,2026-01-14,8,0,,4
T-02700,treatment,2026-01-07,1,1,2.0,18
T-02701,treatment,2026-01-31,25,0,,3
T-02702,treatment,2026-01-24,18,0,,1
T-02703,treatment,2026-01-27,21,1,18.0,10
T-02704,treatment,2026-01-23,17,1,4.0,13
T-02705,treatment,2026-01-21,15,0,,3
T-02706,treatment,2026-02-02,27,0,,2
T-02707,treatment,2026-02-02,27,0,,2
T-02708,treatment,2026-01-23,17,0,,3
T-02709,treatment,2026-01-31,25,1,6.0,13
T-02710,treatment,2026-01-23,17,0,,4
T-02711,treatment,2026-01-17,11,1,12.0,8
T-02712,treatment,2026-01-07,1,1,1.0,11
T-02713,treatment,2026-01-26,20,0,,3
T-02714,treatment,2026-02-02,27,0,,2
T-02715,treatment,2026-01-06,0,1,10.0,8
T-02716,treatment,2026-01-28,22,1,16.0,10
T-02717,treatment,2026-01-21,15,0,,3
T-02718,treatment,2026-01-22,16,0,,5
T-02719,treatment,2026-01-06,0,1,6.0,11
T-02720,treatment,2026-01-26,20,0,,3
T-02721,treatment,2026-01-28,22,0,,1
T-02722,treatment,2026-01-08,2,0,,1
T-02723,treatment,2026-01-28,22,1,4.0,5
T-02724,treatment,2026-01-30,24,0,,1
T-02725,treatment,2026-02-01,26,0,,2
T-02726,treatment,2026-01-25,19,0,,3
T-02727,treatment,2026-01-21,15,1,2.0,9
T-02728,treatment,2026-01-26,20,0,,3
T-02729,treatment,2026-01-19,13,1,1.0,15
T-02730,treatment,2026-01-21,15,0,,3
T-02731,treatment,2026-01-29,23,1,4.0,9
T-02732,treatment,2026-01-14,8,1,4.0,11
T-02733,treatment,2026-01-26,20,0,,3
T-02734,treatment,2026-02-02,27,0,,4
T-02735,treatment,2026-01-26,20,0,,4
T-02736,treatment,2026-01-07,1,0,,4
T-02737,treatment,2026-01-30,24,1,1.0,8
T-02738,treatment,2026-01-18,12,0,,4
T-02739,treatment,2026-01-27,21,1,1.0,11
T-02740,treatment,2026-01-10,4,0,,1
T-02741,treatment,2026-01-26,20,0,,2
T-02742,treatment,2026-01-25,19,0,,5
T-02743,treatment,2026-01-22,16,0,,2
T-02744,treatment,2026-01-11,5,0,,2
T-02745,treatment,2026-01-22,16,0,,2
T-02746,treatment,2026-01-31,25,0,,3
T-02747,treatment,2026-01-07,1,1,1.0,6
T-02748,treatment,2026-01-12,6,1,1.0,18
T-02749,treatment,2026-01-22,16,1,5.0,12
T-02750,treatment,2026-01-29,23,1,9.0,15
T-02751,treatment,2026-01-13,7,1,19.0,14
T-02752,treatment,2026-01-28,22,0,,2
T-02753,treatment,2026-01-28,22,0,,1
T-02754,treatment,2026-01-06,0,0,,2
T-02755,treatment,2026-01-24,18,0,,3
T-02756,treatment,2026-01-30,24,1,3.0,11
T-02757,treatment,2026-01-10,4,0,,3
T-02758,treatment,2026-01-10,4,1,3.0,9
T-02759,treatment,2026-01-28,22,0,,8
T-02760,treatment,2026-02-01,26,1,5.0,11
T-02761,treatment,2026-01-31,25,1,2.0,14
T-02762,treatment,2026-01-29,23,0,,3
T-02763,treatment,2026-01-27,21,0,,4
T-02764,treatment,2026-01-26,20,1,6.0,10
T-02765,treatment,2026-01-06,0,1,7.0,9
T-02766,treatment,2026-01-31,25,1,6.0,15
T-02767,treatment,2026-01-15,9,1,21.0,9
T-02768,treatment,2026-01-15,9,0,,3
T-02769,treatment,2026-01-30,24,0,,3
T-02770,treatment,2026-01-27,21,1,4.0,12
T-02771,treatment,2026-01-08,2,0,,3
T-02772,treatment,2026-02-02,27,0,,2
T-02773,treatment,2026-01-17,11,0,,3
T-02774,treatment,2026-01-31,25,1,4.0,7
T-02775,treatment,2026-01-17,11,1,4.0,11
T-02776,treatment,2026-01-12,6,0,,2
T-02777,treatment,2026-01-21,15,0,,5
T-02778,treatment,2026-01-25,19,0,,2
T-02779,treatment,2026-01-08,2,1,4.0,8
T-02780,treatment,2026-02-02,27,1,18.0,9
T-02781,treatment,2026-01-12,6,0,,4
T-02782,treatment,2026-01-27,21,0,,5
T-02783,treatment,2026-01-19,13,1,2.0,11
T-02784,treatment,2026-02-01,26,0,,3
T-02785,treatment,2026-01-09,3,0,,3
T-02786,treatment,2026-01-15,9,0,,3
T-02787,treatment,2026-01-29,23,1,2.0,8
T-02788,treatment,2026-01-07,1,0,,3
T-02789,treatment,2026-01-27,21,1,9.0,12
T-02790,treatment,2026-01-21,15,0,,1
T-02791,treatment,2026-01-08,2,0,,1
T-02792,treatment,2026-01-20,14,0,,2
T-02793,treatment,2026-01-13,7,1,2.0,12
T-02794,treatment,2026-01-21,15,1,3.0,7
T-02795,treatment,2026-01-16,10,0,,1
T-02796,treatment,2026-01-29,23,0,,2
T-02797,treatment,2026-01-16,10,0,,2
T-02798,treatment,2026-01-16,10,0,,4
T-02799,treatment,2026-01-06,0,1,13.0,7
T-02800,treatment,2026-01-07,1,1,1.0,7
T-02801,treatment,2026-01-25,19,0,,3
T-02802,treatment,2026-01-06,0,1,1.0,11
T-02803,treatment,2026-01-24,18,1,3.0,13
T-02804,treatment,2026-01-25,19,0,,1
T-02805,treatment,2026-01-15,9,0,,1
T-02806,treatment,2026-01-24,18,0,,2
T-02807,treatment,2026-01-26,20,0,,3
T-02808,treatment,2026-01-16,10,0,,2
T-02809,treatment,2026-01-17,11,1,2.0,8
T-02810,treatment,2026-01-15,9,0,,3
T-02811,treatment,2026-01-12,6,0,,5
T-02812,treatment,2026-01-29,23,1,4.0,11
T-02813,treatment,2026-01-13,7,1,18.0,9
T-02814,treatment,2026-01-16,10,1,18.0,14
T-02815,treatment,2026-01-23,17,1,9.0,8
T-02816,treatment,2026-01-21,15,0,,1
T-02817,treatment,2026-01-06,0,0,,3
T-02818,treatment,2026-01-11,5,1,8.0,10
T-02819,treatment,2026-01-22,16,1,11.0,15
T-02820,treatment,2026-01-27,21,0,,3
T-02821,treatment,2026-01-18,12,0,,3
T-02822,treatment,2026-01-28,22,0,,4
T-02823,treatment,2026-01-30,24,1,8.0,8
T-02824,treatment,2026-01-15,9,1,14.0,11
T-02825,treatment,2026-01-15,9,1,1.0,10
T-02826,treatment,2026-01-06,0,0,,3
T-02827,treatment,2026-01-12,6,0,,2
T-02828,treatment,2026-01-25,19,0,,3
T-02829,treatment,2026-01-14,8,0,,7
T-02830,treatment,2026-01-16,10,1,16.0,14
T-02831,treatment,2026-01-25,19,0,,4
T-02832,treatment,2026-01-07,1,0,,3
T-02833,treatment,2026-01-06,0,1,2.0,11
T-02834,treatment,2026-01-28,22,0,,5
T-02835,treatment,2026-01-17,11,1,7.0,14
T-02836,treatment,2026-01-12,6,0,,3
T-02837,treatment,2026-01-24,18,1,2.0,11
T-02838,treatment,2026-01-10,4,1,1.0,8
T-02839,treatment,2026-01-31,25,0,,2
T-02840,treatment,2026-01-17,11,0,,3
T-02841,treatment,2026-01-19,13,0,,6
T-02842,treatment,2026-02-02,27,0,,4
T-02843,treatment,2026-01-12,6,0,,3
T-02844,treatment,2026-01-13,7,1,12.0,9
T-02845,treatment,2026-01-19,13,0,,1
T-02846,treatment,2026-01-17,11,0,,4
T-02847,treatment,2026-01-14,8,0,,3
T-02848,treatment,2026-01-15,9,1,1.0,7
T-02849,treatment,2026-01-15,9,1,2.0,10
T-02850,treatment,2026-01-06,0,0,,2
